"","municipio","uf","lat","long"
"155","Marema","SC",-26.8034866,-52.6262268333333
"156","Massaranduba","SC",-26.6118565333333,-49.0087693333333
"157","Matos Costa","SC",-26.473553,-51.1517645
"158","Meleiro","SC",-28.8398726625,-49.6264253375
"159","Mirim Doce","SC",-27.2013289666667,-50.0682454
"160","Modelo","SC",-26.7775738333333,-53.0527269333333
"161","Mondaí","SC",-27.1019641,-53.3964534125
"162","Monte Carlo","SC",-27.2229311666667,-50.9782722666667
"163","Monte Castelo","SC",-26.46098135,-50.2286433
"164","Morro Grande","SC",-28.8000020333333,-49.719293
"165","Morro da Fumaça","SC",-28.6522904,-49.2106078
"166","Navegantes","SC",-26.88453921,-48.64860478
"167","Nova Erechim","SC",-26.9041909,-52.9028819
"168","Nova Itaberaba","SC",-26.9430613666667,-52.8083182666667
"169","Nova Trento","SC",-27.28803198,-48.93687764
"170","Nova Veneza","SC",-28.655081425,-49.5013696
"171","Novo Horizonte","SC",-26.4473336333333,-52.8318965
"172","Orleans","SC",-28.3656128333333,-49.2882641777778
"173","Otacílio Costa","SC",-27.4941629714286,-50.1187376714286
"174","Ouro","SC",-27.3303156,-51.5980842
"175","Ouro Verde","SC",-26.6883725,-52.3082437333333
"176","Paial","SC",-27.2530282,-52.4999878
"177","Painel","SC",-27.9248234,-50.1036388
"178","Palhoça","SC",-27.6477164210526,-48.6699169
"179","Palma Sola","SC",-26.3468327666667,-53.270344
"180","Palmeira","SC",-27.5787383,-50.1597176
"181","Palmitos","SC",-27.0713327777778,-53.1599446222222
"182","Papanduva","SC",-26.3974259375,-50.1563207125
"183","Paraíso","SC",-26.6190275,-53.6732205
"184","Passo de Torres","SC",-29.3238747666667,-49.7222928666667
"185","Passos Maia","SC",-26.7806722666667,-52.0640175666667
"186","Paulo Lopes","SC",-27.9624955,-48.682379
"187","Pedras Grandes","SC",-28.4355334333333,-49.1852711666667
"188","Penha","SC",-26.7716153,-48.6496656
"189","Peritiba","SC",-27.3738434666667,-51.9053011
"190","Petrolândia","SC",-27.5329238,-49.6977682
"191","Pinhalzinho","SC",-26.8418304888889,-52.9863319888889
"192","Pinheiro Preto","SC",-27.0487942,-51.2302255
"193","Piratuba","SC",-27.4186866,-51.7738393
"194","Planalto Alegre","SC",-27.0717042333333,-52.86513
"195","Pomerode","SC",-26.7395393111111,-49.1763695444444
"196","Ponte Alta","SC",-27.4818706,-50.3796673666667
"197","Ponte Alta do Norte","SC",-27.1626022,-50.4667069
"198","Ponte Serrada","SC",-26.8613841,-52.0269926444444
"199","Porto Belo","SC",-27.154135725,-48.5512326
"200","Porto União","SC",-26.2395817153846,-51.0784676538462
"201","Pouso Redondo","SC",-27.2568512666667,-49.9355827666667
"202","Praia Grande","SC",-29.1961506333333,-49.9503077
"203","Presidente Castello Branco","SC",-27.2213477,-51.8110313
"204","Presidente Getúlio","SC",-27.0451671142857,-49.6229974
"205","Presidente Nereu","SC",-27.2793113666667,-49.3912433666667
"206","Princesa","SC",-26.4434998,-53.6000844
"207","Quilombo","SC",-26.7284216444444,-52.7203413222222
"208","Rancho Queimado","SC",-27.6730378,-49.0161218
