"","municipio","uf","lat","long"
"153","Tenente Laurentino Cruz","RN",-6.13705775,-36.7137733
"154","Tibau","RN",-4.8358154,-37.263840325
"155","Tibau do Sul","RN",-6.2050581,-35.0761514333333
"156","Timbaúba dos Batistas","RN",-6.46230783333333,-37.2745996
"157","Touros","RN",-5.19385626666667,-35.4689547111111
"158","Triunfo Potiguar","RN",-5.85483485,-37.183554
"159","Umarizal","RN",-5.9952993375,-37.8086587375
"160","Upanema","RN",-5.64167134285714,-37.2583761428571
"161","Venha-Ver","RN",-6.32264833333333,-38.4855269
"162","Vera Cruz","RN",-6.04438773333333,-35.4284381
"163","Vila Flor","RN",-6.31027743333333,-35.0687321333333
"164","Viçosa","RN",-5.9906903,-37.9436176666667
"165","Várzea","RN",-6.34772086666667,-35.3753637333333
"166","Água Nova","RN",-6.20060326666667,-38.2973673333333
