"","municipio","uf","lat","long"
"220","São Luíz do Norte","GO",-14.8627458333333,-49.3291779333333
"221","São Miguel do Araguaia","GO",-13.2685388222222,-50.1813339888889
"222","São Miguel do Passa Quatro","GO",-17.057428525,-48.6586005
"223","São Patrício","GO",-15.3401833,-49.82560835
"224","São Simão","GO",-18.9958535285714,-50.5485048142857
"225","Sítio d'Abadia","GO",-14.8048526333333,-46.2509598666667
"226","Taquaral de Goiás","GO",-16.0530090285714,-49.6112409714286
"227","Teresina de Goiás","GO",-13.7798556,-47.2607825
"228","Terezópolis de Goiás","GO",-16.4542792333333,-49.0890477333333
"229","Trindade","GO",-16.6486956153846,-49.4802916538461
"230","Trombas","GO",-13.5082423666667,-48.7421056333333
"231","Três Ranchos","GO",-18.3537613333333,-47.7810105333333
"232","Turvelândia","GO",-17.8350132333333,-50.3043636666667
"233","Turvânia","GO",-16.6087936571429,-50.1255297285714
"234","Uirapuru","GO",-14.2843486,-49.9185627666667
"235","Uruana","GO",-15.4943266888889,-49.6892691777778
"236","Uruaçu","GO",-14.5264099857143,-49.1473088
"237","Urutaí","GO",-17.464961,-48.2028199
"238","Valparaíso de Goiás","GO",-16.0714878416667,-47.9837481416667
"239","Varjão","GO",-17.0496510428571,-49.6212758714286
"240","Vianópolis","GO",-16.7492241857143,-48.5184636285714
"241","Vicentinópolis","GO",-17.7254323,-49.7957516333333
"242","Vila Boa","GO",-15.0393497,-47.05506095
"243","Vila Propício","GO",-15.4575718,-48.88485445
"244","Água Fria de Goiás","GO",-14.9838010333333,-47.7844958333333
"245","Água Limpa","GO",-17.5001000666667,-49.0096389
"246","Águas Lindas de Goiás","GO",-15.7662038444444,-48.2465070555556
