"","municipio","uf","lat","long"
"195","São Pedro dos Crentes","MA",-6.8245032,-46.53217005
"196","São Raimundo das Mangabeiras","MA",-7.02211394285714,-45.4814934428571
"197","São Raimundo do Doca Bezerra","MA",-5.11024075,-45.0736127
"198","São Roberto","MA",-5.0216272,-44.9978446
"199","São Vicente Ferrer","MA",-2.89557311428571,-44.8794825428571
"200","Sítio Novo","MA",-5.87759653333333,-46.7004922
"201","Tasso Fragoso","MA",-8.46770884,-45.75663942
"202","Timbiras","MA",-4.25680661428571,-43.9309770714286
"203","Timon","MA",-5.09520346086957,-42.8353999913043
"204","Trizidela do Vale","MA",-4.55955935,-44.627239075
"205","Tufilândia","MA",-3.68791145,-45.60632985
"206","Tuntum","MA",-5.3130064,-44.6371508888889
"207","Turiaçu","MA",-1.661875475,-45.3903515125
"208","Turilândia","MA",-2.2034659,-45.333493025
"209","Tutóia","MA",-2.76428771111111,-42.2772250333333
"210","Urbano Santos","MA",-3.20691991428571,-43.3994733571429
"211","Vargem Grande","MA",-3.54285904545455,-43.9181203727273
"212","Viana","MA",-3.20700055555556,-44.9984698777778
"213","Vila Nova dos Martírios","MA",-5.18419063333333,-48.1350602666667
"214","Vitorino Freire","MA",-4.26946477,-45.2577553
"215","Vitória do Mearim","MA",-3.4599208125,-44.8707827
"216","Zé Doca","MA",-3.25841064,-45.65057036
"217","Água Doce do Maranhão","MA",-2.84341195,-42.1177704
