"","municipio","uf","lat","long"
"255","Monte Alegre dos Campos","RS",-28.6846498,-50.783326
"256","Monte Belo do Sul","RS",-29.1629567,-51.63271
"257","Montenegro","RS",-29.6930707923077,-51.4715964615385
"258","Mormaço","RS",-28.6526034333333,-52.5750434
"259","Morrinhos do Sul","RS",-29.3651435,-49.9339733
"260","Morro Redondo","RS",-31.5920605,-52.6258505
"261","Morro Reuter","RS",-29.5341656,-51.0865202
"262","Mostardas","RS",-31.1061446875,-50.9196114875
"263","Muitos Capões","RS",-28.3262945,-51.184122
"264","Muliterno","RS",-28.3311943,-51.772228
"265","Muçum","RS",-29.1668298,-51.8783737
"266","Nicolau Vergueiro","RS",-28.5357242,-52.4638846
"267","Nonoai","RS",-27.7051991625,-52.577966675
"268","Nova Alvorada","RS",-28.6730626,-52.1670023
"269","Nova Araçá","RS",-28.6623662,-51.7454974
"270","Nova Bassano","RS",-28.7249995,-51.7042784
"271","Nova Boa Vista","RS",-27.9918421,-52.9820714
"272","Nova Bréscia","RS",-29.2148283,-52.028461
"273","Nova Candelária","RS",-27.6088681,-54.1067567
"274","Nova Esperança do Sul","RS",-29.4074268,-54.8282201
"275","Nova Hartz","RS",-29.58459405,-50.9034109
"276","Nova Palma","RS",-29.4704708333333,-53.4698026333333
"277","Nova Petrópolis","RS",-29.3801294142857,-51.1162834571429
"278","Nova Prata","RS",-28.7814459,-51.607615
"279","Nova Pádua","RS",-29.0277656,-51.3089192
"280","Nova Ramada","RS",-28.0969286,-53.7081215
"281","Nova Roma do Sul","RS",-28.9907872,-51.4078267
"282","Nova Santa Rita","RS",-29.8512329,-51.2761086333333
"283","Novo Barreiro","RS",-27.9094314,-53.1105368
"284","Novo Cabrais","RS",-29.7400978,-52.9618478
"285","Novo Hamburgo","RS",-29.6878364727273,-51.1337099954545
"286","Novo Machado","RS",-27.5743196,-54.5031481
"287","Novo Tiradentes","RS",-27.5614974,-53.1827847
"288","Novo Xingu","RS",-27.7481223,-53.0613617
"289","Não-Me-Toque","RS",-28.462081725,-52.8175042
"290","Osório","RS",-29.8933036266667,-50.27321144
"291","Paim Filho","RS",-27.710944575,-51.762525275
"292","Palmares do Sul","RS",-30.2599469125,-50.515192075
"293","Palmeira das Missões","RS",-27.8941664538462,-53.3112948692308
"294","Palmitinho","RS",-27.3555276,-53.5566111
"295","Panambi","RS",-28.2888728416667,-53.4940630666667
"296","Pantano Grande","RS",-30.1925232666667,-52.3727865666667
"297","Paraí","RS",-28.5963389,-51.7867183
"298","Paraíso do Sul","RS",-29.7338919,-53.1781182
"299","Pareci Novo","RS",-29.6362206,-51.4037918
"300","Parobé","RS",-29.6304804222222,-50.8293847888889
"301","Passa Sete","RS",-29.4539222,-52.9626924
"302","Passo Fundo","RS",-28.2614794388889,-52.4056049555556
"303","Passo do Sobrado","RS",-29.7478891333333,-52.2763361666667
"304","Paulo Bento","RS",-27.7015715,-52.4260194
"305","Paverama","RS",-29.5517611,-51.7343047
"306","Pedras Altas","RS",-31.7325108,-53.5848798
"307","Pedro Osório","RS",-32.7223324857143,-52.8223206
"308","Pejuçara","RS",-28.4221365,-53.6564578
"309","Pelotas","RS",-31.75726698125,-52.3338977083333
"310","Picada Café","RS",-29.4418762,-51.1381251
"311","Pinhal","RS",-28.677778,-52.271111
"312","Pinhal Grande","RS",-29.3351225,-53.3420052
"313","Pinhal da Serra","RS",-27.8737314,-51.1704658
"314","Pinheirinho do Vale","RS",-27.2112261,-53.6150848
"315","Pinheiro Machado","RS",-31.5782437571429,-53.3830134428571
"316","Pirapó","RS",-28.0458799,-55.1954706
"317","Piratini","RS",-31.4429834285714,-53.1049953285714
"318","Planalto","RS",-27.3305573,-53.0599118
"319","Ponte Preta","RS",-27.6587131,-52.4903446
"320","Pontão","RS",-28.0627724,-52.6754517
"321","Porto Alegre","RS",-30.0448881352941,-51.2109362027451
"322","Porto Lucena","RS",-27.8653942,-55.0105496
"323","Porto Mauá","RS",-27.5726349,-54.6702101
"324","Porto Vera Cruz","RS",-27.73752405,-54.9005758
"325","Porto Xavier","RS",-27.9131900142857,-55.1381467857143
"326","Portão","RS",-29.698495,-51.237800675
"327","Pouso Novo","RS",-29.17154785,-52.21186135
"328","Poço das Antas","RS",-29.4519035,-51.6705633666667
"329","Presidente Lucena","RS",-29.5174332,-51.1791694
"330","Progresso","RS",-29.2430945333333,-52.3129613
"331","Protásio Alves","RS",-28.7578161,-51.47586135
"332","Putinga","RS",-29.0026919,-52.1568981333333
"333","Quaraí","RS",-30.387461625,-56.45241325
"334","Quatro Irmãos","RS",-27.8215253,-52.44120535
