"","municipio","uf","lat","long"
"153","Dourado","SP",-22.1048344,-48.3151542
"154","Dracena","SP",-21.4859369461538,-51.5306173384615
"155","Duartina","SP",-22.4144526222222,-49.4047719
"156","Dumont","SP",-21.2380812,-47.9746201
"157","Echaporã","SP",-22.4294362,-50.2014679
"158","Eldorado","SP",-24.5020082,-48.0849208
"159","Elias Fausto","SP",-23.0439087,-47.373566
"160","Elisiário","SP",-21.1692579,-49.1102326
"161","Embaúba","SP",-20.981893,-48.8365452
"162","Embu","SP",-23.6487518318182,-46.8541021
"163","Embu-Guaçu","SP",-23.8302871285714,-46.8143546
"164","Emilianópolis","SP",-21.8327085,-51.4826552
"165","Engenheiro Coelho","SP",-22.4894560666667,-47.2125212
"166","Espírito Santo do Pinhal","SP",-22.1959008083333,-46.7503087583333
"167","Espírito Santo do Turvo","SP",-22.6949293,-49.4263386
"168","Estiva Gerbi","SP",-22.2724238,-46.9461592
"169","Estrela d'Oeste","SP",-20.5388872333333,-49.8034030888889
"170","Estrela do Norte","SP",-22.486495,-51.6639436
"171","Euclides da Cunha Paulista","SP",-22.5587575,-52.5923297
"172","Fartura","SP",-23.3938043,-49.5152217
"173","Fernando Prestes","SP",-21.2859218,-48.690226825
"174","Fernandópolis","SP",-20.2828422333333,-50.24712135
"175","Fernão","SP",-22.3591369,-49.5225992
"176","Ferraz de Vasconcelos","SP",-23.5454305,-46.3722551733333
"177","Flora Rica","SP",-21.6764783,-51.3798091
"178","Floreal","SP",-20.6804554,-50.147681
"179","Florínia","SP",-21.5702769,-50.7378815666667
"180","Flórida Paulista","SP",-21.6154367,-51.1737956
"181","Franca","SP",-20.53524177,-47.395439495
"182","Francisco Morato","SP",-23.28067214,-46.74361028
"183","Franco da Rocha","SP",-23.324195652381,-46.7262728904762
"184","Gabriel Monteiro","SP",-21.5314702,-50.5587283
"185","Garça","SP",-22.2116586916667,-49.6655438666667
"186","Gastão Vidigal","SP",-20.7999187,-50.1864886
"187","Gavião Peixoto","SP",-21.8390200333333,-48.4937633
"188","General Salgado","SP",-20.6416952555556,-50.3621455222222
"189","Getulina","SP",-21.7989878,-49.9297
"190","Glicério","SP",-21.3847456,-50.2156456
"191","Guaimbê","SP",-21.9108333,-49.8975502
"192","Guaiçara","SP",-21.6245457,-49.7980059666667
"193","Guapiara","SP",-24.1863198,-48.5333888
"194","Guapiaçu","SP",-20.7958237,-49.2212441666667
"195","Guaraci","SP",-20.4989637333333,-48.9449726333333
"196","Guarani d'Oeste","SP",-20.0734958,-50.3363624
"197","Guarantã","SP",-21.8866871,-49.5891191
"198","Guararapes","SP",-21.25248204,-50.64391225
"199","Guararema","SP",-23.412757775,-46.0400946
"200","Guaratinguetá","SP",-22.8122861782609,-45.1938994913044
"201","Guaraçaí","SP",-21.0332297,-51.2087619
"202","Guareí","SP",-23.3741761666667,-48.1855945333333
"203","Guariba","SP",-21.3604140636364,-48.2286661363636
