"","municipio","uf","lat","long"
"193","São Domingos do Cariri","PB",-7.6323479,-36.43560405
"194","São Francisco","PB",-6.63211786666667,-37.0540543333333
"195","São José da Lagoa Tapada","PB",-6.9351402,-38.1613561
"196","São José de Caiana","PB",-7.251580575,-38.303159375
"197","São José de Espinharas","PB",-6.8410398,-37.3201683
"198","São José de Piranhas","PB",-7.11817844545455,-38.5016164363636
"199","São José de Princesa","PB",-7.63843853333333,-38.0930941
"200","São José do Bonfim","PB",-7.16379913333333,-37.3061590666667
"201","São José do Brejo do Cruz","PB",-6.20963363333333,-37.3546308
"202","São José do Sabugi","PB",-6.775535175,-36.8000778
"203","São José dos Cordeiros","PB",-7.3899367,-36.808473825
"204","São José dos Ramos","PB",-7.24768343333333,-35.372375
"205","São João do Cariri","PB",-7.38988644444444,-36.5338851666667
"206","São João do Rio do Peixe","PB",-6.73850938461539,-38.4444218076923
"207","São João do Tigre","PB",-8.0798222,-36.8510251
"208","São Mamede","PB",-6.926327775,-37.096177325
"209","São Miguel de Taipu","PB",-7.2385225,-35.2215231
"210","São Sebastião de Lagoa de Roça","PB",-7.08271523333333,-35.8520851333333
"211","São Sebastião do Umbuzeiro","PB",-8.15360296666667,-37.0152388666667
"212","Taperoá","PB",-7.2077795,-36.8259408666667
"213","Tavares","PB",-7.63780405,-37.8717455
"214","Teixeira","PB",-7.22364396666667,-37.2530324444444
"215","Tenório","PB",-6.9866873,-36.6615366666667
"216","Triunfo","PB",-6.57926145,-38.594748925
"217","Uiraúna","PB",-6.5172134,-38.4084761111111
"218","Umbuzeiro","PB",-7.69401493,-35.65638053
"219","Vieirópolis","PB",-6.5073358,-38.2565725666667
"220","Vista Serrana","PB",-6.73589953333333,-37.5681398666667
"221","Várzea","PB",-6.76958313333333,-36.9857430666667
"222","Zabelê","PB",-8.07485666666667,-37.0992351
"223","Água Branca","PB",-7.51464574285714,-37.6403972571429
