"","municipio","uf","lat","long"
"234","Macajuba","BA",-12.1317393,-40.3640679
"235","Macarani","BA",-15.5628772,-40.4271919
"236","Macaúbas","BA",-13.0189439,-42.6937983
"237","Macururé","BA",-9.158227,-39.0526425
"238","Madre de Deus","BA",-12.7406152,-38.6197045
"239","Maetinga","BA",-14.6595126,-41.4950583
"240","Maiquinique","BA",-15.6164428,-40.2451506
"241","Mairi","BA",-11.7117332,-40.1462847
"242","Malhada","BA",-13.9691186375,-41.2731579
"243","Malhada de Pedras","BA",-14.3857025,-41.8834507
"244","Manoel Vitorino","BA",-14.1460228,-40.241961
"245","Mansidão","BA",-10.7156955,-44.0369725
"246","Maracás","BA",-13.4283176,-40.4377864
"247","Maragogipe","BA",-12.7782189769231,-38.9193748692308
"248","Maraú","BA",-14.1154266,-38.9932685
"249","Marcionílio Souza","BA",-13.003424,-40.5312774
"250","Mascote","BA",-15.5720552,-39.2917123
"251","Mata de São João","BA",-12.53506849,-38.29921044
"252","Matina","BA",-13.9096374,-42.8474269
"253","Medeiros Neto","BA",-17.374407,-40.2201359
"254","Miguel Calmon","BA",-11.4272037583333,-40.5950348333333
"255","Milagres","BA",-12.8706083,-39.8511861
"256","Mirangaba","BA",-10.9553882,-40.5703209
"257","Mirante","BA",-14.2285015,-40.7732782
"258","Monte Santo","BA",-10.4387106,-39.330649
"259","Morpará","BA",-11.5597891,-43.2767003
"260","Morro do Chapéu","BA",-11.5524049,-41.157566
"261","Mortugaba","BA",-15.022573,-42.3676464
"262","Mucugê","BA",-12.9963338,-41.3698076
"263","Mucuri","BA",-18.0555468,-39.5496602
"264","Mulungu do Morro","BA",-11.9692376,-41.6379861
"265","Mundo Novo","BA",-11.8590126,-40.4713973
"266","Muniz Ferreira","BA",-12.98798,-39.1004876
"267","Muquém de São Francisco","BA",-12.0649815,-43.5425059
"268","Muritiba","BA",-12.636895,-39.095857
"269","Mutuípe","BA",-13.2057427,-39.502862
"270","Nazaré","BA",-13.0354724,-39.0033039
